wrinvstg_no,fire_type_nm,buld_srtfrm,buld_strctr,buld_srtrf,buld_strct_dong_cnt,ground_nof,bstory_cnt,totar,bottom_area,buld_sttus_nm,dth_cnt,injpsn_cnt,dth_hnl_dmge_cnt,prprty_dmge_amt,fire_ocrn_yr,season_se_nm,qtr_se,fire_ocrn_ymd,fire_ocrn_tm,fire_ocrn_mnth,fire_ocrn_day,fire_ocrn_hour,fire_ocrn_min,daywk,frstt_nm,ward_nm,lfdau_nm,dsp_reqre_time,fire_supesn_time,sido_nm,sigungu_nm,emd_nm,cty_frmvl_se_nm,emd_se_nm,gis_x_axis,gis_y_axis,longitude,la,spt_frstt_dist,spt_safe_cnter_dist,spt_lfdau_dist,ign_htsrc_nm,ign_htsrc_sclas_nm,ign_fctr_lclas_nm,ign_fctr_sclas_nm,frst_igobj_lclas_nm,frst_igobj_sclas_nm,ign_mhrls_lclas_nm,ign_mhrls_sclas_nm,cmbs_expobj_lclas_nm,cmbs_expobj_sclas_nm,fclty_place_lclas_nm,fclty_place_mclas_nm,fclty_place_sclas_nm,ign_floor_nm,soot_area,fio_join_trgt_yn,frmng_trgt_yn,mub_yn,emrg_crg_oper_yn,vhcle_place,vhcle_ign_bhf,fld_fire_se,fld_fire_ign_bhf,time_unit_tmprt,time_unit_rainqty,time_unit_ws,time_unit_wd,time_unit_humidity,time_unit_msnf,time_unit
221123053427820,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,18,0,10709.550000,719.090000,사용중,0,0,0,38,2022,겨울,1,20221123,043400,11,23,04,34,수요일,강서소방서,등촌119안전센터,,000230,000900,서울특별시,강서구,등촌동,도시,동,187421.379800,187421.379800,126.857461000,37.557894000,0.30,0.30,0.00,담뱃불/ 라이터불,촛불,부주의,가연물 근접방치,종이/목재/건초등,기타(종이/목재/건초등),,,,,주거,공동주택,아파트,,0.000000,N,Y,N,N,,,,,10.3,,0.9,270,69,,1471
221123154757125,자동차/철도차량,,,,,,,,,,0,0,0,220,2022,겨울,1,20221123,085000,11,23,08,50,수요일,동작소방서,노량진119안전센터,,000407,000200,서울특별시,동작구,흑석동,도시,동,197504.395500,197504.395500,126.971804000,37.505339000,6.90,3.00,0.00,작동기기,전기적 아크(단락),전기적 요인,기타(전기적요인),전기/전자,작동장치(모터/ 히터/ 램프 등),,,,,자동차/철도차량,자동차,화물자동차,,,N,N,N,N,기타 도로,엔진룸,,,9.7,,1.4,340,75,,1164
221123121413686,기타(쓰레기 화재등),,,,,,,,,,0,0,0,11,2022,겨울,1,20221123,105900,11,23,10,59,수요일,은평소방서,진관119안전센터,,000359,000200,서울특별시,은평구,불광동,도시,동,193876.353100,193876.353100,126.930644000,37.611767000,2.00,2.00,0.00,작동기기,불꽃/ 스파크/ 정전기,전기적 요인,과부하/과전류,전기/전자,전선피복,,,,,기타,야외,기타야외,,,N,N,N,N,,,,,12.1,,2.0,180,68,,1196
221123124457772,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,6,0,452.290000,103.080000,사용중,0,0,0,492,2022,겨울,1,20221123,111400,11,23,11,14,수요일,관악소방서,관악119안전센터,,000326,002545,서울특별시,관악구,봉천동,도시,동,195993.850000,195993.850000,126.954718000,37.478946000,1.20,1.20,0.00,작동기기,기기 전도/복사열/기기발열,부주의,불씨/불꽃/화원방치,기타,기타,,,,,생활서비스,음식점,양식,,0.000000,N,N,N,N,,,,,13.2,,2.8,270,62,,1530
221123160832457,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,4,1,609.840000,116.160000,사용중,0,0,0,456,2022,겨울,1,20221123,131200,11,23,13,12,수요일,영등포소방서,대림119안전센터,,000316,000747,서울특별시,영등포구,대림동,도시,동,190890.050000,190890.050000,126.897002000,37.492744000,4.40,1.00,0.00,담뱃불/ 라이터불,담뱃불,부주의,담배꽁초,종이/목재/건초등,종이,,,,,생활서비스,음식점,중식,,3.000000,N,N,N,N,,,,,14.8,,2.6,290,50,,2000
221123201616289,건축/구조물,양식(옥),벽돌조,슬라브가,1,3,,148.050000,0.000000,사용중,0,0,0,23,2022,겨울,1,20221123,174400,11,23,17,44,수요일,은평소방서,녹번119안전센터,,000324,001005,서울특별시,은평구,응암동,도시,동,194460.480000,194460.480000,126.937271000,37.598260000,3.90,0.40,0.00,작동기기,기기 전도/복사열/기기발열,부주의,음식물 조리중,식품,음식물,,,,,주거,단독주택,다가구주택,,0.000000,N,N,N,N,,,,,12.7,,2.2,290,39,,2000
221123201719325,기타(쓰레기 화재등),,,,,,,,,,0,0,0,1200,2022,겨울,1,20221123,182100,11,23,18,21,수요일,강남소방서,영동119안전센터,,000441,000742,서울특별시,강남구,신사동,도시,동,201843.300000,201843.300000,127.020876000,37.517016000,5.70,1.50,0.00,담뱃불/ 라이터불,담뱃불,부주의,담배꽁초,쓰레기류,재활용,,,,,기타,야외,쓰레기,,2.000000,N,N,N,N,,,,,11.5,,2.7,290,39,,2000
221123211126612,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,3,1,469.420000,107.000000,사용중,0,0,0,2653,2022,겨울,1,20221123,185000,11,23,18,50,수요일,중부소방서,신당119안전센터,,000150,001200,서울특별시,중구,신당동,도시,동,200858.030000,200858.030000,127.009710000,37.555139000,1.50,0.70,0.00,불꽃/ 불티,모닥불/ 연탄/ 숯,부주의,음식물 조리중,식품,기타(식품),,,,,생활서비스,음식점,한식,,5.000000,N,N,N,N,,,,,11.5,,2.7,290,39,,2000
221123203033551,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,5,1,1985.450000,364.000000,사용중,0,0,0,17,2022,겨울,1,20221123,193800,11,23,19,38,수요일,강서소방서,등촌119안전센터,,000346,000605,서울특별시,강서구,염창동,도시,동,188862.530000,188862.530000,126.873952000,37.547456000,1.90,1.90,0.00,담뱃불/ 라이터불,담뱃불,부주의,담배꽁초,쓰레기류,쓰레기,,,,,판매/업무시설,판매시설,상가빌딩,,0.000000,N,Y,N,N,,,,,10.4,,2.0,290,43,,2000
221123215917598,건축/구조물,양식(옥),벽돌조,슬라브가,1,2,1,199.110000,66.370000,사용중,0,0,0,15,2022,겨울,1,20221123,205700,11,23,20,57,수요일,은평소방서,진관119안전센터,,000250,000000,서울특별시,은평구,불광동,도시,동,193760.383000,193760.383000,126.929321000,37.621446000,2.00,2.00,0.00,마찰/ 전도/ 복사,화염 전도/복사열,부주의,음식물 조리중,식품,음식물,,,,,주거,단독주택,다가구주택,,0.000000,N,N,N,N,,,,,9.9,,3.0,320,44,,2000
221123232248660,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,2,1,202.000000,65.000000,사용중,0,0,0,92,2022,겨울,1,20221123,215200,11,23,21,52,수요일,용산소방서,이태원119안전센터,,000104,000700,서울특별시,용산구,보광동,도시,동,200152.075100,200152.075100,127.001720000,37.524324000,3.40,1.40,0.00,마찰/ 전도/ 복사,화염 전도/복사열,부주의,가연물 근접방치,식품,음식물,,,,,생활서비스,음식점,제과점,,0.000000,N,N,Y,N,,,,,8.9,,2.7,270,47,,2000
221124012351177,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,5,1,324.650000,104.260000,사용중,0,0,0,834,2022,겨울,1,20221123,232400,11,23,23,24,수요일,송파소방서,종합운동장119안전센터,,000324,002706,서울특별시,송파구,잠실동,도시,동,207389.180000,207389.180000,127.083572000,37.507687000,6.20,2.00,0.00,작동기기,전기적 아크(단락),전기적 요인,절연열화에 의한 단락,전기/전자,전선피복,,,,,주거,단독주택,다가구주택,,10.000000,N,N,N,N,,,,,7.4,,1.8,270,55,,2000
221124095336589,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,4,1,1343.110000,290.580000,사용중,0,0,0,139,2022,겨울,1,20221124,083400,11,24,08,34,목요일,은평소방서,수색119안전센터,,000321,001319,서울특별시,은평구,신사동,도시,동,192075.180000,192075.180000,126.910261000,37.597348000,5.50,3.00,0.00,작동기기,기기 전도/복사열/기기발열,부주의,가연물 근접방치,침구/직물류,의류,계절용 기기,전기히터/스토브,,,주거,공동주택,연립주택,,3.000000,N,N,N,N,,,,,6.4,,1.7,20,67,,2000
221124131612302,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,9,4,27793.010000,0.000000,사용중,0,1,1,50,2022,겨울,1,20221124,090000,11,24,09,00,목요일,양천소방서,신트리119안전센터,,000343,002500,서울특별시,양천구,신정동,도시,동,187252.560000,187252.560000,126.855830000,37.512769000,2.40,0.90,0.00,담뱃불/ 라이터불,담뱃불,부주의,담배꽁초,기타,기타,,,,,의료/복지시설,의료시설,요양병원,지상층,0.000000,N,N,N,N,,,,,7.2,,0.8,340,65,,1999
221124103852746,자동차/철도차량,,,,,,,,,,0,0,0,300,2022,겨울,1,20221124,090200,11,24,09,02,목요일,성북소방서,돈암119안전센터,,000135,001105,서울특별시,성북구,동선동4가,도시,동,201650.020000,201650.020000,127.018695000,37.594486000,2.30,0.80,0.00,마찰/ 전도/ 복사,화염 전도/복사열,기계적 요인,과열/ 과부하,침구/직물류,부직포,,,,,자동차/철도차량,자동차,화물자동차,,,N,N,N,N,일반도로,적재함,,,7.2,,0.8,340,65,,1999
221124115845859,기타(쓰레기 화재등),,,,,,,,,,0,0,0,385,2022,겨울,1,20221124,090600,11,24,09,06,목요일,서대문소방서,홍은119안전센터,,000422,001135,서울특별시,서대문구,홍은동,도시,동,194022.300000,194022.300000,126.932648000,37.595282000,2.80,2.40,0.00,미상,미상,전기적 요인,기타(전기적요인),종이/목재/건초등,풀/ 나뭇잎,,,종이/목재/건초등,풀/ 나뭇잎,기타,야외,기타야외,,,N,N,N,N,,,,,7.2,,0.8,340,65,,1999
221124140452467,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,10,1,4702.700000,333.360000,기타 공사중,0,0,0,2053,2022,겨울,1,20221124,112300,11,24,11,23,목요일,강남소방서,역삼119안전센터,,000253,003305,서울특별시,강남구,역삼동,도시,동,202691.720000,202691.720000,127.030433000,37.492979000,4.30,1.20,0.00,불꽃/ 불티,용접/ 절단/ 연마,부주의,용접/ 절단/ 연마,미상,미상,,,,,판매/업무시설,판매시설,기타 판매시설,,10.000000,N,Y,N,N,,,,,11.2,,1.4,50,57,,1628
221124172041113,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,7,0,6523.590000,1220.420000,사용중,0,0,0,10190,2022,겨울,1,20221124,133500,11,24,13,35,목요일,성북소방서,돈암119안전센터,,000300,001600,서울특별시,성북구,삼선동2가,도시,동,200949.322900,200949.322900,127.010259000,37.582770000,4.20,1.20,0.00,작동기기,전기적 아크(단락),전기적 요인,압착/손상에 의한 단락,전기/전자,전선피복,,,,,교육시설,학교,대학교,,30.000000,N,Y,N,N,,,,,13.3,,2.5,270,57,,1651
221124155417160,기타(쓰레기 화재등),,,,,,,,,,0,0,0,14,2022,겨울,1,20221124,140400,11,24,14,04,목요일,금천소방서,금천119안전센터,,000251,000237,서울특별시,금천구,독산동,도시,동,191067.260000,191067.260000,126.899017000,37.472067000,1.20,1.20,0.00,담뱃불/ 라이터불,라이터불/ 성냥불,부주의,가연물 근접방치,종이/목재/건초등,풀/ 나뭇잎,,,,,기타,야외,쓰레기,,,N,N,N,N,,,,,13.6,,2.5,290,57,,1814
221124191750078,기타(쓰레기 화재등),,,,,,,,,,0,0,0,18,2022,겨울,1,20221124,153600,11,24,15,36,목요일,양천소방서,신월119안전센터,,000353,001700,서울특별시,양천구,신월동,도시,동,184466.990000,184466.990000,126.824214000,37.532445000,5.80,3.20,0.00,불꽃/ 불티,쓰레기/ 논밭두렁,부주의,논/임야태우기,종이/목재/건초등,풀/ 나뭇잎,,,,,기타,야외,공터,,,N,N,N,N,,,,,13.6,,1.5,290,56,,1917
221128135931658,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,3,1,772.710000,0.000000,사용중,0,0,0,845,2022,겨울,1,20221124,194000,11,24,19,40,목요일,서초소방서,우면119안전센터,,001348,000000,서울특별시,서초구,서초동,도시,동,200716.689100,200716.689100,127.008103000,37.487383000,4.30,4.30,0.00,미상,미상,미상,미상,침구/직물류,기타(침구/직물류),생활기기,건조기,,,의료/복지시설,건강시설,목욕장(사우나/ 찜질방),,0.000000,N,N,N,N,,,,,10.6,,0.8,250,68,,1392
221124211717542,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,5,1,1002.240000,172.780000,사용중,0,0,0,8,2022,겨울,1,20221124,200600,11,24,20,06,목요일,송파소방서,마천119안전센터,,000123,000527,서울특별시,송파구,오금동,도시,동,212394.940000,212394.940000,127.140246000,37.502628000,0.50,0.50,0.00,작동기기,기기 전도/복사열/기기발열,부주의,음식물 조리중,식품,음식물,,,,,생활서비스,음식점,한식,,0.000000,N,N,N,N,,,,,10.1,,1.6,290,71,,1326
221125001533454,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,5,1,950.010000,206.140000,사용중,0,0,0,72,2022,겨울,1,20221124,202600,11,24,20,26,목요일,관악소방서,관악119안전센터,,000533,000011,서울특별시,관악구,신림동,도시,동,194501.130000,194501.130000,126.937840000,37.467981000,2.30,2.30,0.00,담뱃불/ 라이터불,담뱃불,부주의,담배꽁초,쓰레기류,쓰레기,,,,,주거,공동주택,다세대주택,,1.000000,N,N,N,N,,,,,10.1,,1.6,290,71,,1326
221125003403332,건축/구조물,양식(옥),벽돌조,슬라브가,1,2,1,149.500000,0.000000,사용중,0,0,0,50,2022,겨울,1,20221124,210200,11,24,21,02,목요일,동대문소방서,용두119안전센터,,000431,000444,서울특별시,동대문구,제기동,도시,동,203533.679700,203533.679700,127.040008000,37.587079000,5.00,2.00,0.00,미상,미상,미상,미상,종이/목재/건초등,목재/ 합판,,,,,주거,단독주택,단독주택,,0.000000,N,N,N,N,,,,,9.4,,1.1,270,74,,1168
221125001154412,건축/구조물,양식(옥),철근콘크리트조,슬라브가,,1,1,801.320000,675.370000,사용중,0,0,0,11,2022,겨울,1,20221124,220600,11,24,22,06,목요일,금천소방서,시흥119안전센터,,000303,000000,서울특별시,금천구,시흥동,도시,동,191374.950000,191374.950000,126.902519000,37.454094000,2.60,0.00,0.00,작동기기,전기적 아크(단락),전기적 요인,트래킹에 의한 단락,전기/전자,콘센트/ 스위치류,배선/배선기구,콘센트,,,판매/업무시설,판매시설,할인점(마트),,0.000000,N,N,N,N,,,,,8.8,,2.3,20,76,,968
221125053423771,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,8,1,17920.990000,0.000000,사용중,0,0,0,56,2022,겨울,1,20221125,042700,11,25,04,27,금요일,종로소방서,숭인119안전센터,,000244,001453,서울특별시,종로구,숭인동,도시,동,201816.337700,201816.337700,127.020570000,37.572139000,4.30,1.20,0.00,작동기기,전기적 아크(단락),전기적 요인,과부하/과전류,전기/전자,전자기기 부속품,,,,,주거,공동주택,주상복합아파트,,1.000000,N,Y,N,N,,,,,7.7,,2.3,50,84,,823
221125092107117,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,3,1,329.100000,0.000000,사용중,0,0,0,150,2022,겨울,1,20221125,075200,11,25,07,52,금요일,양천소방서,신월119안전센터,,000402,000222,서울특별시,양천구,신월동,도시,동,185092.200000,185092.200000,126.831329000,37.519122000,4.40,1.70,0.00,담뱃불/ 라이터불,담뱃불,부주의,담배꽁초,침구/직물류,의류,,,,,주거,공동주택,다세대주택,,0.000000,N,N,N,N,,,,,8.1,,2.4,50,79,,684
221125102741528,건축/구조물,양식(옥),철근콘크리트조,슬라브가,10,3,1,1828.530000,478.350000,사용중,0,0,0,416,2022,겨울,1,20221125,084500,11,25,08,45,금요일,구로소방서,수궁119안전센터,,000456,000733,서울특별시,구로구,온수동,도시,동,184558.620000,184558.620000,126.825395000,37.491002000,3.80,2.80,0.00,작동기기,기기 전도/복사열/기기발열,부주의,기기(전기/ 기계 등) 사용.설치부주의,침구/직물류,기타(침구/직물류),계절용 기기,기타(계절용기기),,,주거,공동주택,연립주택,,0.000000,N,N,N,N,,,,,8.1,,2.5,70,79,,679
221125123323107,건축/구조물,양식(옥),벽돌조,기타 즙,1,2,1,240.530000,,사용중,0,0,0,55,2022,겨울,1,20221125,113300,11,25,11,33,금요일,서대문소방서,연희119안전센터,,000136,000044,서울특별시,서대문구,연희동,도시,동,194113.080000,194113.080000,126.933423000,37.566340000,1.10,1.10,0.00,담뱃불/ 라이터불,담뱃불,기타,기타,쓰레기류,기타 쓰레기,,,,,주거,공동주택,연립주택,,0.000000,N,N,N,N,,,,,12.9,,1.4,70,61,,867
221125151844914,건축/구조물,양식(옥),벽돌조,슬라브가,,3,1,179.220000,51.480000,사용중,0,0,0,26,2022,겨울,1,20221125,132000,11,25,13,20,금요일,구로소방서,공단119안전센터,,000241,000000,서울특별시,구로구,구로동,도시,동,190545.510000,190545.510000,126.893092000,37.491848000,3.40,1.60,0.00,작동기기,기기 전도/복사열/기기발열,부주의,음식물 조리중,식품,음식물,,,,,주거,단독주택,다가구주택,,0.000000,N,N,N,N,,,,,16.8,,3.5,180,47,,2000
221125171801262,기타(쓰레기 화재등),,,,,,,,,,0,0,0,53,2022,겨울,1,20221125,153300,11,25,15,33,금요일,동작소방서,백운119안전센터,,000431,000045,서울특별시,동작구,사당동,도시,동,197998.083600,197998.083600,126.978095000,37.485216000,8.00,2.30,0.00,담뱃불/ 라이터불,담뱃불,부주의,담배꽁초,쓰레기류,쓰레기,,,,,기타,야외,쓰레기,,,N,N,N,N,,,,,17.7,,3.4,200,39,,2000
221125172653100,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,3,1,329.000000,90.000000,사용중,0,0,0,103,2022,겨울,1,20221125,160300,11,25,16,03,금요일,송파소방서,잠실119안전센터,,000350,000800,서울특별시,송파구,석촌동,도시,동,209173.970000,209173.970000,127.103766000,37.504975000,4.20,2.00,0.00,작동기기,기기 전도/복사열/기기발열,부주의,음식물 조리중,식품,음식물,,,,,주거,공동주택,다세대주택,,0.000000,N,N,N,N,,,,,17.2,,4.3,180,36,,2000
221125173557119,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,5,1,2241.600000,0.000000,사용중,0,0,0,453,2022,겨울,1,20221125,161100,11,25,16,11,금요일,송파소방서,가락119안전센터,,000414,001200,서울특별시,송파구,가락동,도시,동,211117.910000,211117.910000,127.125714000,37.503253000,2.00,2.20,0.00,담뱃불/ 라이터불,담뱃불,부주의,담배꽁초,종이/목재/건초등,종이,,,,,기타서비스,기타건축물,기타 건축물,,10.000000,N,Y,N,N,,,,,17.2,,4.3,180,36,,2000
221125194457041,기타(쓰레기 화재등),,,,,,,,,,0,0,0,1925,2022,겨울,1,20221125,163100,11,25,16,31,금요일,서대문소방서,연희119안전센터,,000457,005232,서울특별시,서대문구,봉원동,도시,동,195212.380000,195212.380000,126.945657000,37.571284000,3.90,1.90,0.00,미상,미상,미상,미상,종이/목재/건초등,풀/ 나뭇잎,,,종이/목재/건초등,풀/ 나뭇잎,기타,야외,기타야외,,,N,N,N,N,,,,,17.2,,4.3,180,36,,2000
221125195217145,기타(쓰레기 화재등),,,,,,,,,,0,0,0,11,2022,겨울,1,20221125,190900,11,25,19,09,금요일,은평소방서,진관119안전센터,,000320,000200,서울특별시,은평구,대조동,도시,동,192967.080000,192967.080000,126.920339000,37.617751000,1.40,1.40,0.00,담뱃불/ 라이터불,담뱃불,부주의,담배꽁초,종이/목재/건초등,목재/ 합판,,,,,기타,야외,쓰레기,,,N,N,N,N,,,,,14.1,,4.0,200,50,,2000
221125222421406,건축/구조물,양식(옥),벽돌조,슬라브가,,2,1,191.340000,91.770000,사용중,0,0,0,18,2022,겨울,1,20221125,212900,11,25,21,29,금요일,금천소방서,금천119안전센터,,000346,000000,서울특별시,금천구,가산동,도시,동,190720.430000,190720.430000,126.895067000,37.475185000,1.50,1.50,0.00,마찰/ 전도/ 복사,화염 전도/복사열,부주의,음식물 조리중,식품,음식물,,,,,주거,단독주택,상가주택(주택부분에서 화재가 발생한 경우에만 해당),,0.000000,N,N,N,N,,,,,13.6,,3.5,200,67,,2000
